mdntf_no,drgnm_no,herb_name,representative_name,drgnm_raw
528,434,테레빈유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
528,434,투르펜틴유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
528,434,송절유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
529,434,테레빈유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
529,434,투르펜틴유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
529,434,송절유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
530,434,테레빈유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
530,434,투르펜틴유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
530,434,송절유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
531,434,테레빈유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
531,434,투르펜틴유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
531,434,송절유,테레빈유,"테레빈유, 투르펜틴유, 송절유(松節油)"
532,435,송지,송지,송지(松脂)
533,435,송지,송지,송지(松脂)
534,435,송지,송지,송지(松脂)
535,435,송지,송지,송지(松脂)
536,435,송지,송지,송지(松脂)
537,435,송지,송지,송지(松脂)
538,435,송지,송지,송지(松脂)
539,435,송지,송지,송지(松脂)
540,435,송지,송지,송지(松脂)
541,435,송지,송지,송지(松脂)
542,435,송지,송지,"송지(松脂), 송향(松香), 송진"
542,435,송향,송지,"송지(松脂), 송향(松香), 송진"
542,435,송진,송지,"송지(松脂), 송향(松香), 송진"
543,435,송지,송지,송지(松脂)
544,435,송지,송지,송지(松脂)
545,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
545,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
545,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
545,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
545,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
546,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
546,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
546,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
546,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
546,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
547,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
547,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
547,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
547,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
547,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
548,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
548,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
548,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
548,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
548,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
549,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
549,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
549,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
549,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
549,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
550,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
550,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
550,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
550,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
550,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
551,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
551,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
551,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
551,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
551,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
552,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
552,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
552,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
552,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
552,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
553,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
553,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
553,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
553,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
553,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
554,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
554,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
554,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
554,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
554,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
555,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
555,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
555,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
555,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
555,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
556,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
556,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
556,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
556,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
556,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
557,436,송화분,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
557,436,송화,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
557,436,송황,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
557,436,솔꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
557,436,소나무꽃가루,송화분,"송화분(松花粉), 송화(松花), 송황(松黃), 솔꽃가루, 소나무꽃가루"
558,437,쇄양,쇄양,쇄양(鎖陽)
559,438,수근,수근,"수근(水芹),미나리"
559,438,미나리,수근,"수근(水芹),미나리"
560,439,수분초,수분초,수분초(垂盆草)
561,440,수비계,수비계,"수비계(水飛薊),얼룩엉겅퀴열매"
561,440,얼룩엉겅퀴열매,수비계,"수비계(水飛薊),얼룩엉겅퀴열매"
564,442,수오등,수오등,"수오등(首烏藤), 야교등(夜交藤)"
564,442,야교등,수오등,"수오등(首烏藤), 야교등(夜交藤)"
565,444,수홍화,수홍화,"수홍화(水紅花),털여뀌"
565,444,털여뀌,수홍화,"수홍화(水紅花),털여뀌"
566,445,수홍화자,수홍화자,수홍화자(水紅花子)
567,446,숙지황,숙지황,"숙지황(熟地黃),찐지황"
567,446,찐지황,숙지황,"숙지황(熟地黃),찐지황"
568,448,승마,승마,"승마(升麻),끼멸가리"
568,448,끼멸가리,승마,"승마(升麻),끼멸가리"
569,448,승마,승마,"승마(升麻),끼멸가리"
569,448,끼멸가리,승마,"승마(升麻),끼멸가리"
570,448,승마,승마,"승마(升麻),끼멸가리"
570,448,끼멸가리,승마,"승마(升麻),끼멸가리"
571,448,승마,승마,"승마(升麻),끼멸가리"
571,448,끼멸가리,승마,"승마(升麻),끼멸가리"
572,449,시라자,시라자,"시라자(蒔蘿子),소회향열매"
572,449,소회향열매,시라자,"시라자(蒔蘿子),소회향열매"
573,431,소회향정유,소회향정유,"소회향정유, 소회향기름"
573,431,소회향기름,소회향정유,"소회향정유, 소회향기름"
574,450,시엽,시엽,"시엽(柿葉),감나무잎"
574,450,감나무잎,시엽,"시엽(柿葉),감나무잎"
575,451,시체,시체,"시체(柿蒂),시정(柿丁),감꼭지"
575,451,시정,시체,"시체(柿蒂),시정(柿丁),감꼭지"
575,451,감꼭지,시체,"시체(柿蒂),시정(柿丁),감꼭지"
576,452,시초,시초,시초(蓍草)
577,453,시호,시호,시호(柴胡)
578,453,시호,시호,시호(柴胡)
579,453,시호,시호,시호(柴胡)
580,454,식방풍,식방풍,"식방풍(植防風), 빈해전호(濱海前胡)"
580,454,빈해전호,식방풍,"식방풍(植防風), 빈해전호(濱海前胡)"
581,456,신근초,신근초,신근초(伸筋草)
582,457,신이,신이,"신이(辛荑),목필화(木筆花)"
582,457,목필화,신이,"신이(辛荑),목필화(木筆花)"
583,457,신이,신이,"신이(辛荑),목필화(木筆花)"
583,457,목필화,신이,"신이(辛荑),목필화(木筆花)"
584,457,신이,신이,"신이(辛荑),목필화(木筆花)"
584,457,목필화,신이,"신이(辛荑),목필화(木筆花)"
585,457,신이,신이,"신이(辛荑),목필화(木筆花)"
585,457,목필화,신이,"신이(辛荑),목필화(木筆花)"
586,457,신이,신이,신이(辛荑)
587,459,아마인,아마인,"아마인(亞麻仁), 아마자(亞麻子)"
587,459,아마자,아마인,"아마인(亞麻仁), 아마자(亞麻子)"
588,460,아불식초,아불식초,아불식초(鵝不食草)
589,461,아선약,아선약,아선약(阿仙藥)
590,463,아위,아위,아위(阿魏)
591,464,아출,아출,"아출(莪朮), 봉출(蓬朮)"
591,464,봉출,아출,"아출(莪朮), 봉출(蓬朮)"
592,464,아출,아출,"아출(莪朮), 봉출(蓬朮)"
592,464,봉출,아출,"아출(莪朮), 봉출(蓬朮)"
593,464,아출,아출,"아출(莪朮), 봉출(蓬朮)"
593,464,봉출,아출,"아출(莪朮), 봉출(蓬朮)"
594,465,아편,아편,아편(阿片)
595,466,아편가루,아편가루,아편가루
596,467,안식향,안식향,안식향(安息香)
597,467,안식향,안식향,안식향(安息香)
598,467,안식향,안식향,안식향(安息香)
599,467,안식향,안식향,안식향(安息香)
600,467,안식향,안식향,안식향(安息香)
601,469,암백채,암백채,"암백채(岩白菜),돌부채"
601,469,돌부채,암백채,"암백채(岩白菜),돌부채"
602,470,압척초,압척초,압척초(鴨跖草)
603,471,애엽,애엽,"애엽(艾葉),애구초(艾灸草)"
603,471,애구초,애엽,"애엽(艾葉),애구초(艾灸草)"
604,471,애엽,애엽,"애엽(艾葉),애구초(艾灸草),약쑥"
604,471,애구초,애엽,"애엽(艾葉),애구초(艾灸草),약쑥"
604,471,약쑥,애엽,"애엽(艾葉),애구초(艾灸草),약쑥"
605,471,애엽,애엽,"애엽(艾葉),애구초(艾灸草)"
605,471,애구초,애엽,"애엽(艾葉),애구초(艾灸草)"
606,472,앵속각,앵속각,"앵속각(罌粟殼),아편꽃열매깍지"
606,472,아편꽃열매깍지,앵속각,"앵속각(罌粟殼),아편꽃열매깍지"
607,473,앵피,앵피,앵피(櫻皮)
608,473,앵피,앵피,앵피(櫻皮)
609,473,앵피,앵피,앵피(櫻皮)
